Job Title,Company,Location,Salary,Description,Communication,Programming,Management
Software Engineer,Small,East,225000.0,"Demonstrated ability to explain complex technical issues to both technical and non-technical audiences. Provides technical direction and guidance to the team by…&hellip;
Skills: Computer science, CSS, React, Big data, Mobile applications",0,0,0
Software Engineer,Small,East,167000.0,"BS or above in Computer Science, a related field, or similar college level education. 2-5 years of relevant software engineering experience.&hellip;
Skills: Go, Node.js, CSS, React, Java",0,0,0
Artificial Intelligence,Small,East,212500.0,"Proven experience with design tools like Figma. Ensure the scalability and performance of front-end components to handle growing user demands and data volumes.&hellip;
Skills: React, Test-driven development, JavaScript, REST, GitHub",0,0,0
Software Engineer,Small,East,150000.0,"Bachelor’s or Master’s degree in computer science, engineering, statistics or a related field. Basic understanding and practical experience with DevOps tools…&hellip;
Skills: CI/CD, Software troubleshooting, DevOps, .NET, Data science",0,1,0
Software Engineer,Small,East,145000.0,"Design, develop, and maintain intuitive internal tools by leveraging Typescript, Python, SQL, and Kafka, ensuring user friendliness, accuracy, and resiliency.&hellip;
Skills: React, DevOps, SQL, AWS, Data management",0,1,0
Software Developer,Small,East,110000.0,"You will be required to participate in design and planning meetings and to develop ways for current coding challenges. NET framework to develop internal apps.&hellip;
Skills: Management, C#, Git, .NET, SOAP",0,1,1
Software Engineer,Small,East,81500.0,"Oversee table and field configuration, data system changes, API implementations. Reporting to the Director, Software Engineering the Software Engineer is the…&hellip;
Skills: ASP.NET, MVC, Database development, C#, Microsoft SQL Server",0,1,0
Software Engineer,Small,East,210000.0,"Outstanding communication skills, capable of articulating complex technical concepts to a diverse audience. Architect and implement features that drive direct…&hellip;
Skills: Machine learning, JavaScript, AI, TypeScript, Communication skills",1,0,0
Software Engineer,Small,East,140000.0,"We specialize in creating advanced AI solutions that turn complex data into actionable insights, driving real-world impact for businesses and government…&hellip;
Skills: CI/CD, Azure, Management, CSS, Bootstrap",0,1,1
Software Engineer,Small,East,120000.0,"Education and/ or experience typically obtained through completion of a bachelor’s degree in Computer Science, Computer Science Engineering, Computer…&hellip;
Skills: Jira, CI/CD, Node.js, XML, Cucumber",0,1,0
Software Engineer,Small,East,165000.0,"Articulating technical concepts to a mixed audience of technical and non-technical stakeholders. Develop and deliver code across the full stack, driving…&hellip;
Skills: Data modeling, Kubernetes, Java, Application development, AWS",0,0,0
Software Engineer,Large,East,146993.0,"Bachelor degree or equivalent experience in the field of Computer Science, Computer Engineering or a similar field. 5+ years of Software development experience.&hellip;
Skills: Computer science, iOS, Windows, Android, Java",0,0,0
Software Engineer,Small,East,110000.0,"Software Developer - Requires a bachelor's degree in computer engineering or computer science and 12 months of experience as a software developer.&hellip;
Skills: Computer science, Git, English, C++, C",1,1,0
Software Engineer,Small,East,75000.0,"Have experience with one or more infrastructure automation tools (Chef, Puppet, Ansible, etc..). They not only “keep the lights on” for our systems and networks…&hellip;
Skills: CI/CD, Computer science, Operating systems, Ansible, DevOps",0,1,0
Software Engineer,Small,East,145000.0,"Light industrial flexible staffing is a $50B labor market that encompasses entry-level jobs in warehouses & distribution centers.&hellip;
Skills: CI/CD, Node.js, React, Docker, Machine learning",0,1,0
Software Engineer,Small,East,262500.0,"Members of our technical staff collaborate on challenging problems that directly impact the firm’s continued success by utilizing their analytical, mathematical…&hellip;
Skills: Management, Java, Software development, Leadership",0,0,1
Software Engineer,Small,East,162500.0,"Bachelor’s degree in computer science, computer engineering or related. The Software Engineer will focus on new builds and enhancements for all systems…&hellip;
Skills: Computer science, React, Kubernetes, Relational databases, Data structures",0,0,0
Software Engineer,Small,East,100000.0,"Strong understanding of server configuration, networking, and firewall rules. Configure and manage server hardware, networking, and firewall rules.&hellip;
Skills: XML, MongoDB, Firewall, Ubuntu, Ruby",0,0,0
Software Engineer,Small,East,110000.0,"Bachelor’s degree in computer science, Engineering, or a related field. Design, develop, test, and maintain high-quality front end software applications using C…&hellip;
Skills: Software troubleshooting, Data structures, C#, C++, Scripting",0,1,0
Software Engineer,Small,East,237500.0,"Ability to write technical design documents, perform code reviews, and maintain state of the art engineering practices. 7+ years of engineering experience.&hellip;
Skills: Node.js, React, Relational databases, SQL, Machine learning",0,1,0
Software Engineer,Small,East,180000.0,"Represent the value of functional programming to the wider engineering organization, emphasize the use of pure functions/immutable data structures/declarative…&hellip;
Skills: Elasticsearch, Node.js, Signal processing, React, Kubernetes",0,0,0
Software Engineer,Small,East,185000.0,"Interact with hardware, software, and firmware developers as well as engineering tool providers to identify appropriate solutions for the most challenging…&hellip;
Skills: Program management, Rust, Go, Analysis skills, C++",0,1,0
Software Engineer,Small,East,162240.0,"You will develop sophisticated solutions that help users discover items from an extensive inventory, build end-to-end product features in a fast-paced Agile…&hellip;
Skills: PHP, Product development, Machine learning, APIs",0,0,0
Software Developer,Small,East,155000.0,"Paid volunteer leave and donation matching. Hybrid and flexible working arrangements. Our aim is to provide reasonable accommodations to individuals who may…&hellip;
Skills: C++, Communication skills, Python",1,1,0
Software Engineer,Small,East,197500.0,"Design, optimize, and implement ad targeting strategies; improve infrastructure design and machine-learning methods; maintain and troubleshoot offline and…&hellip;
Skills: Go, Big data, Data structures, Spark, SQL",0,1,0
Software Engineer,Small,East,133000.0,"Infrastructure Management: In collaboration with Senior DevOps Engineer, help design, implement, and manage cloud infrastructure (e.g., AWS, Fastly, Pantheon)…&hellip;
Skills: CI/CD, Cloud infrastructure, Azure, Node.js, React",0,1,0
Software Engineer,Small,East,185000.0,"The Communications Platform squad works in a cross-functional team (engineering, product, design) to optimize patient engagement by enabling flexible, efficient…&hellip;
Skills: Medical billing, Software development, Leadership",0,0,0
Software Engineer,Small,East,112500.0,"Experience developing and shipping commercial games, as well as the broader ability to write clear, maintainable, and portable code.&hellip;
Skills: C++, SDKs, APIs",0,1,0
Software Engineer,Small,East,114500.0,"Exercise independent judgment in developing methods, techniques, and evaluation of criterion for obtaining results. C++ development skills a plus.&hellip;
Skills: Computer science, C#, .NET, OOP, WCF",0,1,0
Software Engineer,Small,East,200000.0,"In this role, you will design and optimize video encoding pipelines, ensuring high-quality video processing that powers our video creation tools.&hellip;
Skills: Rust, C++, Scalability, AI, Python",0,1,0
Software Engineer,Small,East,215000.0,"You will help to establish and influence engineering processes, tools, and systems that will allow us to scale the code base and accelerate product velocity.&hellip;
Skills: Rust, CSS, React, Fundraising, S3",0,0,0
Artificial Intelligence,Small,East,225000.0,"Strong communication skills, with the ability to convey complex technical concepts to non-technical stakeholders. Non-profit matching gift program.&hellip;
Skills: TensorFlow, Java, C++, Machine learning, AI",0,1,0
